mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,1000,masked_input,0.4146324194378446,0.6295595569610539,0.6535285017419418,2.2470095931572582,3.070820340377519,10.665723152344782,0.6325860757064057,0.502193230029111
single_gap,,1000,audio,0.3940881783491694,0.6692714194143292,0.1329688981253345,2.237063815300252,2.6590866843507706,26.554556238200526,0.7560513023253478,0.49417381358250223
