mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,500,masked_input,0.35989677057215946,0.7984024171319112,0.16456024798806992,1.9814797017049752,3.253836919996747,16.53133839679863,0.7970257617441868,0.461502163229485
single_gap,,500,audio,0.34998006201275583,0.8397094815948601,0.050459393695754,2.6398912113998736,2.799507440291598,21.77135641586618,0.8812486309858331,0.45770678251001
