source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate,single_gap,,20,masked_input,condition,0.21802607158555218,0.993602979586681,0.006650757689176952,4.096356559236363,3.3608733222507348,30.860424931386163,0.9936476519460468,0.29407582887658795
evaluate,single_gap,,20,reconstructed,condition,0.21848945218726512,0.9955192984590564,0.07441483345195009,4.204541056402756,3.3871848288288366,22.405315834384446,0.9967356439956102,0.2945169502533533
evaluate,single_gap,,40,masked_input,condition,0.22192069463587097,0.9862604385823706,0.013206109610910587,3.5142539370634953,3.248956062743305,27.824357829182045,0.9845789709121185,0.30016898503981676
evaluate,single_gap,,40,reconstructed,condition,0.2208665248773289,0.9931508862161913,0.07480089481355974,4.137612251882428,3.3757949219905297,22.329270657622743,0.9953504455690505,0.2958890357213135
evaluate,single_gap,,80,masked_input,condition,0.230716696275526,0.9694586523056098,0.02632533879611936,3.2336731342608886,3.2070327120915327,24.743298562164213,0.9668238431609051,0.311569524727125
evaluate,single_gap,,80,reconstructed,condition,0.2249367282294072,0.9860842942312905,0.07611027582691969,4.0094014694003794,3.3393894098301296,22.09356825944305,0.9908468598223903,0.30340886091901137
evaluate,single_gap,,160,masked_input,condition,0.2547698275649479,0.9356024011794404,0.05274603203773068,2.8906096446935376,3.1417861314757074,21.623067895015836,0.9346622654329261,0.34336239795441514
evaluate,single_gap,,160,reconstructed,condition,0.2393352654430458,0.9669908439810363,0.08041387077479563,3.7283557885419407,3.2497406858014646,21.480794580965387,0.978368491867029,0.32362803382191857
evaluate,single_gap,,320,masked_input,condition,0.306879549952691,0.8688906348182561,0.10516390324346116,2.3571690571409603,3.1853588449484547,18.52891986174102,0.868530364678078,0.4076736810060208
evaluate,single_gap,,320,reconstructed,condition,0.2793294732999579,0.9198981183376537,0.09267960533764917,3.2250849036694436,3.053126188611217,20.292899432751568,0.9456905049669514,0.3820045100763343
evaluate,single_gap,,500,masked_input,condition,0.3575313041661916,0.7984084917137084,0.16456024834935679,1.9814797017049752,3.254316657981973,16.53133839679863,0.7970257617441869,0.4580297541201371
evaluate,single_gap,,500,reconstructed,condition,0.32169123163804897,0.8648995112272214,0.10801615261035326,2.762382519792459,2.8710541010999626,19.230775927431665,0.9062298030758457,0.4363667447312282
evaluate,single_gap,,750,masked_input,condition,0.4314682630340181,0.7030552759548221,0.24493134537553676,1.6255025925911792,3.311829291884564,14.762460741250374,0.7007318577784928,0.5334623195074027
evaluate,single_gap,,750,reconstructed,condition,0.3800785632752135,0.7892739516603551,0.1300505324025913,2.2723934690854524,2.688841657604317,18.133401160191486,0.8524074014116809,0.5067678267343115
evaluate,single_gap,,1000,masked_input,condition,0.5052505805990659,0.6076591509586803,0.3270874123291038,1.413309532325539,3.348989053206476,13.485382600912937,0.6064453006534911,0.606593489356241
evaluate,single_gap,,1000,reconstructed,condition,0.43991998544707617,0.71300890563104,0.15207142181269803,1.9148192219830125,2.548818875244668,17.266264020499957,0.7967983503567354,0.5790035958724136
evaluate,single_gap,,1250,masked_input,condition,0.5777228440332359,0.5126169853242317,0.40869098719567837,1.2808955976850507,3.391324176927515,12.507753240152477,0.5103808939717946,0.6801056865959849
evaluate,single_gap,,1250,reconstructed,condition,0.505423686021126,0.6349440284385961,0.17571350848333472,1.6517192781325127,2.4378460437369447,16.5267251181531,0.7405534580298287,0.6620666758729975
evaluate,single_gap,,1500,masked_input,condition,0.6619116280030981,0.4181958516281621,0.489979871960685,1.1990248709571156,3.4202114290613452,11.713338823437716,0.41701943374349987,0.7621363365994371
evaluate,single_gap,,1500,reconstructed,condition,0.5643442215883986,0.5580635310555688,0.19828781335277595,1.4675211211532424,2.34603260282535,15.909340741996415,0.6853577577738673,0.7315923815681158
evaluate,single_gap,,,masked_input,mean_over_gap_durations,0.3766197459850198,0.7793750862051962,0.18393420065877594,2.3592274627659107,3.287067768257161,19.25803428820414,0.777984634402154,0.46971780037831684
evaluate,single_gap,,,reconstructed,mean_over_gap_durations,0.33944151320068683,0.842183336923801,0.11625589088666274,2.9373831080043624,2.929782931557342,19.566835573343983,0.888833871686899,0.4515244615570998
