source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate,gilbert,10,,masked_input,condition,0.18385906123783344,0.8876182326455059,0.2043474218534637,3.252159008074459,3.118242719538508,16.50240913862831,0.8899208230811608,0.27820823808353967
evaluate,gilbert,10,,fused,condition,0.12809373400167998,0.9434160529516079,0.00958222531423584,3.631486434564414,3.145780551705293,38.74700264228704,0.9606583876128963,0.2190150948095437
evaluate,gilbert,20,,masked_input,condition,0.28197934305265804,0.7812745857570299,0.4031722469859227,2.3304796573906046,2.8983894448780316,13.642615132363344,0.7854580132422871,0.3897399462966639
evaluate,gilbert,20,,fused,condition,0.15490788488560422,0.8902062449663961,0.01813948633747171,2.8754241346641596,2.9627570893688415,32.31598505893256,0.9239287773079587,0.2647196148805159
evaluate,gilbert,30,,masked_input,condition,0.37878092125489293,0.6827613665096729,0.6042472584441316,1.8002518059092345,2.7157693116394435,11.333372312612969,0.6882880027483907,0.5056474510114897
evaluate,gilbert,30,,fused,condition,0.1936874346453672,0.8388358675751177,0.027893860111865707,2.339060174296771,2.7963432920046225,27.89527151302666,0.8872994202719069,0.32027784609240767
evaluate,gilbert,40,,masked_input,condition,0.5369108083577145,0.5633402107832342,0.8026301482945609,1.3767772367722253,2.4537112600523976,9.576702244513857,0.5700407533026725,0.6773560443311047
evaluate,gilbert,40,,fused,condition,0.21656307820345178,0.7808761397784931,0.03717257937211139,1.8527195144831319,2.6260405207805575,24.307251688557486,0.8458440943069131,0.36253619335879994
evaluate,gilbert,50,,masked_input,condition,0.7032305050290971,0.4663106486509563,1.0162034255309347,1.2175906049560294,2.2593515477956667,8.25629011662085,0.476721868490586,0.8041228091207978
evaluate,gilbert,50,,fused,condition,0.25432175498205933,0.7327395037288935,0.044430068078917646,1.603609528545401,2.501690779450944,22.697974300921587,0.8123799991548352,0.41907418808062413
evaluate,gilbert,,,masked_input,mean_over_loss_rates,0.41695212778643925,0.6762610088692799,0.6061201002218027,1.9954516626205105,2.6890928567808094,11.862277788947866,0.6820858921730195,0.5310148977687191
evaluate,gilbert,,,fused,mean_over_loss_rates,0.18951477734363248,0.8372147618001018,0.027443643842920456,2.4604599573107757,2.8065224466620515,29.192697040745067,0.886022135730902,0.31712458744437827
