source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate_ablation,video_only,,,video,condition,0.8953418098376842,0.11046280675915462,0.3869895663709102,1.1000568556637993,1.9693314031828568,12.751851922263318,0.31337605386348016,1.0815651880595292
evaluate_ablation,video_only,,,video,single_evaluation,0.8953418098376842,0.11046280675915462,0.3869895663709102,1.1000568556637993,1.9693314031828568,12.751851922263318,0.31337605386348016,1.0815651880595292
