source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate,single_gap,,20,masked_input,condition,0.2999912555704839,0.9902993672998753,0.006313401348888874,4.147295276224614,4.111956106535594,32.674753980058114,0.9862170569654602,0.507608134920635
evaluate,single_gap,,20,reconstructed,condition,0.2955796618831564,0.9897576536727536,0.0195797561109066,4.15702607601881,4.102207937439283,27.156040220889352,0.9850529203104399,0.502703373015873
evaluate,single_gap,,40,masked_input,condition,0.29930083397268875,0.9833956765490374,0.01251258261501789,3.777277881652117,4.028050541655222,29.65685839802999,0.9783487318515475,0.5074474206349207
evaluate,single_gap,,40,reconstructed,condition,0.29734702588510176,0.9853996151869162,0.020372853502631186,4.080755687475205,4.086813923195997,27.005441875768742,0.9820346635541534,0.5045828373015873
evaluate,single_gap,,80,masked_input,condition,0.30927971706858937,0.9679197784534851,0.025647906363010408,3.569694505870342,3.9974873339931163,26.487510721348524,0.9630589531573605,0.5201393849206349
evaluate,single_gap,,80,reconstructed,condition,0.29852924521244395,0.9764827926933775,0.022235023006796837,3.970266056060791,4.052597920378049,26.6811881835967,0.9772839272158379,0.5073209325396826
evaluate,single_gap,,160,masked_input,condition,0.33921543284835265,0.9358148839382386,0.05125719651579857,3.29038874822855,3.835704933329423,23.373018417464994,0.9326960302145177,0.549981150793651
evaluate,single_gap,,160,reconstructed,condition,0.3014350310493133,0.956321286828059,0.027397473007440568,3.747451078802347,4.006790961182117,25.95809222850977,0.9662176200525977,0.5094875992063491
evaluate,single_gap,,320,masked_input,condition,0.393775144949955,0.8714937564295674,0.10369429767131805,2.8222583679258824,3.8647160534421605,20.182694974246843,0.8648998544613481,0.6007951388888889
evaluate,single_gap,,320,reconstructed,condition,0.3098168745978665,0.9122952712603531,0.040398837327957154,3.3294626613259317,3.8979402739127478,24.603336409303406,0.9400473448349583,0.5177256944444445
evaluate,single_gap,,500,masked_input,condition,0.4475617868848483,0.7967548414230526,0.16564131855964662,2.404992395401001,3.8852057972828544,18.068891786817407,0.7857567261468228,0.6492286706349206
evaluate,single_gap,,500,reconstructed,condition,0.3174632814872641,0.8621813208372826,0.055973198264837265,2.907855748474598,3.786789284523328,23.31915912731272,0.9102702783767679,0.5257108134920635
evaluate,single_gap,,750,masked_input,condition,0.5376864895315748,0.6901274299633473,0.25575958490371703,1.9742145510017872,3.847234080942472,16.118383197918533,0.6758908259213144,0.7145500992063492
evaluate,single_gap,,750,reconstructed,condition,0.32586112599153005,0.7917938683538427,0.08063665747642518,2.4280607084333896,3.6247367048581443,21.84729130889387,0.8676396553826806,0.5327420634920635
evaluate,single_gap,,1000,masked_input,condition,0.6224755060601321,0.5813162504114708,0.3481417584419251,1.6473115219175816,3.7478413371841115,14.738256785333796,0.5609498292858656,0.7784181547619048
evaluate,single_gap,,1000,reconstructed,condition,0.33262782132358926,0.72047101545561,0.10790998429059982,2.0262169658839704,3.455793084186315,20.538246163755332,0.8238244520308976,0.5419082341269842
evaluate,single_gap,,1250,masked_input,condition,0.6930514416357805,0.47584184110357297,0.4347077167034149,1.4448034454882146,3.661297789043188,13.734047131796208,0.4494432190070862,0.8240039682539682
evaluate,single_gap,,1250,reconstructed,condition,0.3375513523256332,0.6486584986963004,0.13311893552541731,1.739258645027876,3.3135596621990207,19.53195328477482,0.7788765270987091,0.5433179563492064
evaluate,single_gap,,1500,masked_input,condition,0.7774657107246563,0.3732185709800382,0.5190058588981629,1.3245280553400516,3.571420886065562,12.937551830588161,0.34166759411941405,0.8858452380952381
evaluate,single_gap,,1500,reconstructed,condition,0.3430016820974571,0.5749670617481609,0.15943258732557297,1.538660799652338,3.1902930796364943,18.69350908402926,0.733608433400707,0.5498353174603173
evaluate,single_gap,,,masked_input,mean_over_gap_durations,0.4719803319247061,0.7666182396551686,0.19226816220209003,2.640276474905014,3.8550914859473706,20.79719672236026,0.7538928821130737,0.653801736111111
evaluate,single_gap,,,reconstructed,mean_over_gap_durations,0.31592131018533554,0.8418328384732655,0.06670553058385849,2.992501442715526,3.75175228315115,23.533425788683395,0.896485582225775,0.5235334821428571
