source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate,gilbert,10,,masked_input,condition,0.3717844361609201,0.893145106354937,0.09225886404514312,3.2529978413581846,3.860099842458963,21.319099378305182,0.8871140564746256,0.5757331349206349
evaluate,gilbert,10,,reconstructed,condition,0.305039323628378,0.9251015997666406,0.03772055074572563,3.591950256019831,3.945410988052686,25.306437228137575,0.9460690132210501,0.5122356150793651
evaluate,gilbert,20,,masked_input,condition,0.45250694564556615,0.7835119245173912,0.1878780597448349,2.346946727246046,3.5067413283507025,18.480931686317845,0.7731284290433073,0.6537405753968253
evaluate,gilbert,20,,reconstructed,condition,0.3176501008016879,0.848933810948571,0.0574236923456192,2.8223727043867113,3.7014149256646633,23.662955818156505,0.8930352543779829,0.5248506944444444
evaluate,gilbert,30,,masked_input,condition,0.5474962699550318,0.6780143164189675,0.2804015016555786,1.7695823894143106,3.0922365301171935,16.34372223231961,0.6671361452020629,0.7371934523809522
evaluate,gilbert,30,,reconstructed,condition,0.33092552138262676,0.7767483078778228,0.07540949895977973,2.254098141223192,3.4646102451900638,22.347825575733953,0.8427400251083383,0.5391319444444445
evaluate,gilbert,40,,masked_input,condition,0.6453929770362242,0.5693357817468285,0.3760751461982727,1.4281041750311851,2.688621670991183,14.7338812057063,0.5571811550330251,0.8265689484126985
evaluate,gilbert,40,,reconstructed,condition,0.34027681126201653,0.7000471976644509,0.0976760196685791,1.846659808576107,3.256574380362034,21.14936357754369,0.7918650673625562,0.547875992063492
evaluate,gilbert,50,,masked_input,condition,0.7332061192431747,0.46363172021902715,0.47072960138320924,1.2490112779438496,2.2842923535009225,13.559105508350699,0.4540395918862042,0.9072604166666667
evaluate,gilbert,50,,reconstructed,condition,0.35256222228812967,0.6288221199102867,0.11727816492319107,1.59572925055027,3.07110194718043,20.256942200208485,0.7463777838448961,0.5605059523809524
evaluate,gilbert,,,masked_input,mean_over_loss_rates,0.5500773496081834,0.6775277698514303,0.2814686346054077,2.009328482198715,3.0863983450837926,16.88734800219993,0.6677198755278451,0.7400993055555556
evaluate,gilbert,,,reconstructed,mean_over_loss_rates,0.32929079587256777,0.7759306072335544,0.07710158532857894,2.4221620321512223,3.487822497289976,22.54470487995604,0.8440174287829647,0.5369200396825397
