dataset,batch_idx,sample_in_batch,video_path,gap_ms,method,retention_fraction,retention_percent,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,kept_frames_in_reduced_region,reduced_region_frames,effective_total_unique_frames,local_start_video_frame,local_end_video_frame,pesq,stoi
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,uniform,0.25,25.0,74,90,0.74,0.9,19,75,19,-1,-1,3.0531041622161865,0.949489881014934
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,uniform,0.5,50.0,74,90,0.74,0.9,38,75,38,-1,-1,3.3218894004821777,0.9561509513212939
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,uniform,0.75,75.0,74,90,0.74,0.9,56,75,56,-1,-1,3.4529964923858643,0.9511010385627889
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,local,0.25,25.0,74,90,0.74,0.9,5,21,59,10,30,2.869927406311035,0.9477769155012511
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,local,0.5,50.0,74,90,0.74,0.9,10,21,64,10,30,3.5703978538513184,0.9527174234539926
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,local,0.75,75.0,74,90,0.74,0.9,16,21,70,10,30,3.671488046646118,0.9493354269852485
lrs2,0,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00011.mp4,160,full,1.0,100.0,74,90,0.74,0.9,75,75,75,-1,-1,3.4328033924102783,0.9601377223425301
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,uniform,0.25,25.0,162,178,1.62,1.78,19,75,19,-1,-1,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,uniform,0.5,50.0,162,178,1.62,1.78,38,75,38,-1,-1,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,uniform,0.75,75.0,162,178,1.62,1.78,56,75,56,-1,-1,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,local,0.25,25.0,162,178,1.62,1.78,5,21,59,32,52,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,local,0.5,50.0,162,178,1.62,1.78,10,21,64,32,52,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,local,0.75,75.0,162,178,1.62,1.78,16,21,70,32,52,4.643888473510742,0.9999999999999998
lrs2,0,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6330311066473698535/00018.mp4,160,full,1.0,100.0,162,178,1.62,1.78,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,uniform,0.25,25.0,49,65,0.49,0.65,19,75,19,-1,-1,2.5641415119171143,0.8810933027557967
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,uniform,0.5,50.0,49,65,0.49,0.65,38,75,38,-1,-1,2.439990997314453,0.9180377822202184
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,uniform,0.75,75.0,49,65,0.49,0.65,56,75,56,-1,-1,2.670917510986328,0.9222330301676043
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,local,0.25,25.0,49,65,0.49,0.65,5,21,59,4,24,2.539097309112549,0.9268201420458431
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,local,0.5,50.0,49,65,0.49,0.65,10,21,64,4,24,2.2558486461639404,0.8961940269590355
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,local,0.75,75.0,49,65,0.49,0.65,16,21,70,4,24,2.5789012908935547,0.9171499293355004
lrs2,0,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00038.mp4,160,full,1.0,100.0,49,65,0.49,0.65,75,75,75,-1,-1,2.5574777126312256,0.9213977039520257
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,uniform,0.25,25.0,27,43,0.27,0.43,19,75,19,-1,-1,2.282780408859253,0.9170832679705723
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,uniform,0.5,50.0,27,43,0.27,0.43,38,75,38,-1,-1,2.2045786380767822,0.9183131206775458
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,uniform,0.75,75.0,27,43,0.27,0.43,56,75,56,-1,-1,2.258246421813965,0.9300695979518384
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,local,0.25,25.0,27,43,0.27,0.43,5,19,61,0,18,2.2895898818969727,0.9116627004238788
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,local,0.5,50.0,27,43,0.27,0.43,10,19,66,0,18,2.2274699211120605,0.9202246467821107
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,local,0.75,75.0,27,43,0.27,0.43,14,19,70,0,18,2.1895968914031982,0.9200122159154956
lrs2,0,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00038.mp4,160,full,1.0,100.0,27,43,0.27,0.43,75,75,75,-1,-1,2.3372366428375244,0.9391736835967543
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,uniform,0.25,25.0,59,75,0.59,0.75,19,75,19,-1,-1,2.4452006816864014,0.9472987532891829
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,uniform,0.5,50.0,59,75,0.59,0.75,38,75,38,-1,-1,2.8322670459747314,0.9661923720464152
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,uniform,0.75,75.0,59,75,0.59,0.75,56,75,56,-1,-1,3.165719985961914,0.973977498552222
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,local,0.25,25.0,59,75,0.59,0.75,5,21,59,6,26,3.128575563430786,0.9724678067042761
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,local,0.5,50.0,59,75,0.59,0.75,10,21,64,6,26,3.0162055492401123,0.9705952796079181
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,local,0.75,75.0,59,75,0.59,0.75,16,21,70,6,26,2.5477190017700195,0.9681749533321392
lrs2,0,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00051.mp4,160,full,1.0,100.0,59,75,0.59,0.75,75,75,75,-1,-1,2.921757459640503,0.971021438519767
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,uniform,0.25,25.0,106,122,1.06,1.22,19,75,19,-1,-1,3.304478168487549,0.9829373501999109
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,uniform,0.5,50.0,106,122,1.06,1.22,38,75,38,-1,-1,2.6925742626190186,0.9841934324629958
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,uniform,0.75,75.0,106,122,1.06,1.22,56,75,56,-1,-1,3.737513780593872,0.9773550835121513
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,local,0.25,25.0,106,122,1.06,1.22,5,21,59,18,38,2.7253074645996094,0.9811449137827224
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,local,0.5,50.0,106,122,1.06,1.22,10,21,64,18,38,3.7637667655944824,0.9867963655031464
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,local,0.75,75.0,106,122,1.06,1.22,16,21,70,18,38,2.718318223953247,0.9806230112258613
lrs2,0,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00054.mp4,160,full,1.0,100.0,106,122,1.06,1.22,75,75,75,-1,-1,2.738701581954956,0.9878754907236296
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,uniform,0.25,25.0,14,30,0.14,0.3,19,75,19,-1,-1,2.9564473628997803,0.9913346632397715
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,uniform,0.5,50.0,14,30,0.14,0.3,38,75,38,-1,-1,3.4186744689941406,0.9932791582365991
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,uniform,0.75,75.0,14,30,0.14,0.3,56,75,56,-1,-1,2.708378553390503,0.9862551462232927
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,local,0.25,25.0,14,30,0.14,0.3,4,16,63,0,15,2.984926700592041,0.988453291630806
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,local,0.5,50.0,14,30,0.14,0.3,8,16,67,0,15,2.7927067279815674,0.9842795398845005
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,local,0.75,75.0,14,30,0.14,0.3,12,16,71,0,15,2.7811787128448486,0.9858418273292898
lrs2,0,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00060.mp4,160,full,1.0,100.0,14,30,0.14,0.3,75,75,75,-1,-1,2.752270460128784,0.9829169073586419
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,uniform,0.25,25.0,283,299,2.83,2.99,19,75,19,-1,-1,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,uniform,0.5,50.0,283,299,2.83,2.99,38,75,38,-1,-1,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,uniform,0.75,75.0,283,299,2.83,2.99,56,75,56,-1,-1,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,local,0.25,25.0,283,299,2.83,2.99,3,13,65,62,74,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,local,0.5,50.0,283,299,2.83,2.99,6,13,68,62,74,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,local,0.75,75.0,283,299,2.83,2.99,10,13,72,62,74,4.643888473510742,0.9999999999999999
lrs2,0,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337160680186960682/00078.mp4,160,full,1.0,100.0,283,299,2.83,2.99,75,75,75,-1,-1,4.643888473510742,0.9999999999999999
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,uniform,0.25,25.0,10,26,0.1,0.26,19,75,19,-1,-1,2.175121784210205,0.9837329850791489
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,uniform,0.5,50.0,10,26,0.1,0.26,38,75,38,-1,-1,2.5967819690704346,0.9874290243937435
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,uniform,0.75,75.0,10,26,0.1,0.26,56,75,56,-1,-1,2.2516677379608154,0.9886371898995079
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,local,0.25,25.0,10,26,0.1,0.26,4,15,64,0,14,2.181950807571411,0.9796391161429897
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,local,0.5,50.0,10,26,0.1,0.26,8,15,68,0,14,3.206857919692993,0.9883563218147817
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,local,0.75,75.0,10,26,0.1,0.26,11,15,71,0,14,3.1423099040985107,0.9876246764314801
lrs2,1,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337230258657094880/00029.mp4,160,full,1.0,100.0,10,26,0.1,0.26,75,75,75,-1,-1,3.3575775623321533,0.9879163403145584
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,uniform,0.25,25.0,175,191,1.75,1.91,19,75,19,-1,-1,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,uniform,0.5,50.0,175,191,1.75,1.91,38,75,38,-1,-1,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,uniform,0.75,75.0,175,191,1.75,1.91,56,75,56,-1,-1,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,local,0.25,25.0,175,191,1.75,1.91,5,21,59,35,55,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,local,0.5,50.0,175,191,1.75,1.91,10,21,64,35,55,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,local,0.75,75.0,175,191,1.75,1.91,16,21,70,35,55,4.643888473510742,0.9999999999999998
lrs2,1,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00008.mp4,160,full,1.0,100.0,175,191,1.75,1.91,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,uniform,0.25,25.0,137,153,1.37,1.53,19,75,19,-1,-1,2.9195308685302734,0.9546492283380624
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,uniform,0.5,50.0,137,153,1.37,1.53,38,75,38,-1,-1,3.603642702102661,0.9723047776354542
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,uniform,0.75,75.0,137,153,1.37,1.53,56,75,56,-1,-1,3.6458394527435303,0.9734961570024676
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,local,0.25,25.0,137,153,1.37,1.53,5,21,59,26,46,3.654498338699341,0.9703749958312132
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,local,0.5,50.0,137,153,1.37,1.53,10,21,64,26,46,3.1327662467956543,0.9670619511428338
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,local,0.75,75.0,137,153,1.37,1.53,16,21,70,26,46,2.6557068824768066,0.973176196540248
lrs2,1,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00018.mp4,160,full,1.0,100.0,137,153,1.37,1.53,75,75,75,-1,-1,3.8644397258758545,0.9815129667628189
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,uniform,0.25,25.0,28,44,0.28,0.44,19,75,19,-1,-1,2.710249185562134,0.9395110005252872
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,uniform,0.5,50.0,28,44,0.28,0.44,38,75,38,-1,-1,3.3116891384124756,0.9592310835746161
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,uniform,0.75,75.0,28,44,0.28,0.44,56,75,56,-1,-1,3.2798752784729004,0.9510144082532218
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,local,0.25,25.0,28,44,0.28,0.44,5,19,61,0,18,2.73163104057312,0.9364955648982756
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,local,0.5,50.0,28,44,0.28,0.44,10,19,66,0,18,3.2714970111846924,0.9607809914717284
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,local,0.75,75.0,28,44,0.28,0.44,14,19,70,0,18,3.5317370891571045,0.9694319437620097
lrs2,1,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00019.mp4,160,full,1.0,100.0,28,44,0.28,0.44,75,75,75,-1,-1,3.8015379905700684,0.9819485587350387
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,uniform,0.25,25.0,152,168,1.52,1.68,19,75,19,-1,-1,4.459775447845459,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,uniform,0.5,50.0,152,168,1.52,1.68,38,75,38,-1,-1,4.443746089935303,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,uniform,0.75,75.0,152,168,1.52,1.68,56,75,56,-1,-1,4.463757514953613,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,local,0.25,25.0,152,168,1.52,1.68,5,20,60,30,49,4.4340081214904785,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,local,0.5,50.0,152,168,1.52,1.68,10,20,65,30,49,4.429640293121338,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,local,0.75,75.0,152,168,1.52,1.68,15,20,70,30,49,4.44984245300293,0.9999999999999998
lrs2,1,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00022.mp4,160,full,1.0,100.0,152,168,1.52,1.68,75,75,75,-1,-1,4.454227924346924,0.9999999999999998
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,uniform,0.25,25.0,15,31,0.15,0.31,19,75,19,-1,-1,3.3133015632629395,0.9631699509315282
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,uniform,0.5,50.0,15,31,0.15,0.31,38,75,38,-1,-1,2.653677463531494,0.9092831262769767
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,uniform,0.75,75.0,15,31,0.15,0.31,56,75,56,-1,-1,2.5313057899475098,0.9466520387655368
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,local,0.25,25.0,15,31,0.15,0.31,4,16,63,0,15,2.4858241081237793,0.9108460937554899
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,local,0.5,50.0,15,31,0.15,0.31,8,16,67,0,15,2.564687967300415,0.9123707572382481
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,local,0.75,75.0,15,31,0.15,0.31,12,16,71,0,15,3.396636486053467,0.9669107930744946
lrs2,1,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6331559613336179781/00039.mp4,160,full,1.0,100.0,15,31,0.15,0.31,75,75,75,-1,-1,2.9891605377197266,0.9555695732291488
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,uniform,0.25,25.0,92,108,0.92,1.08,19,75,19,-1,-1,2.7495994567871094,0.9532106520377295
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,uniform,0.5,50.0,92,108,0.92,1.08,38,75,38,-1,-1,2.7478020191192627,0.9404254264334382
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,uniform,0.75,75.0,92,108,0.92,1.08,56,75,56,-1,-1,2.7658514976501465,0.9434442424203735
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,local,0.25,25.0,92,108,0.92,1.08,5,20,60,15,34,3.2978663444519043,0.9470447344431003
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,local,0.5,50.0,92,108,0.92,1.08,10,20,65,15,34,2.8285574913024902,0.9604902712889555
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,local,0.75,75.0,92,108,0.92,1.08,15,20,70,15,34,3.549300193786621,0.9119348620303092
lrs2,1,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00029.mp4,160,full,1.0,100.0,92,108,0.92,1.08,75,75,75,-1,-1,3.080747604370117,0.9678006845085406
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,uniform,0.25,25.0,167,183,1.67,1.83,19,75,19,-1,-1,3.2849507331848145,0.9776584302484315
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,uniform,0.5,50.0,167,183,1.67,1.83,38,75,38,-1,-1,3.5660152435302734,0.9766537849731992
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,uniform,0.75,75.0,167,183,1.67,1.83,56,75,56,-1,-1,3.597791910171509,0.9823435349658634
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,local,0.25,25.0,167,183,1.67,1.83,5,21,59,33,53,3.476738214492798,0.9773238335995226
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,local,0.5,50.0,167,183,1.67,1.83,10,21,64,33,53,3.4554240703582764,0.9808730238191489
lrs2,1,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6337531765361335111/00037.mp4,160,local,0.75,75.0,167,183,1.67,1.83,16,21,70,33,53,3.6032755374908447,0.9853594030966706
