mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,160,masked_input,0.33604014328441373,0.9358148839382386,0.05125719687342644,3.29038874822855,3.834897519294421,23.373018417464994,0.9326960302145175,0.5471656746031746
single_gap,,160,video,0.30711383296074873,0.9466447824930864,0.28530968713760374,3.630068515777588,3.9488410894155503,16.189000736306063,0.9581939628335081,0.5154593253968254
