source,mask_type,loss_rate,gap_ms,output,summary,cer,cer_vsr,estoi,mse,pesq,plcmos,psnr,stoi,wer,wer_vsr
evaluate,gilbert,10,,masked_input,condition,0.36750117198293436,,0.893145106354937,0.09225886404514312,3.2529978413581846,3.860099842458963,21.319099378305182,0.8871140564746256,0.5714712301587301,
evaluate,gilbert,10,,reconstructed,condition,0.30911352265643255,0.1447882061703215,0.926694992769121,0.02601390041410923,3.5969363814294337,3.898834113071362,27.407966326159208,0.9475002933256701,0.5165337301587302,0.1536687698961517
evaluate,gilbert,20,,masked_input,condition,0.4581349199997033,,0.7835119245173912,0.1878780597448349,2.346946727246046,3.5067413283507025,18.480931686317845,0.7731284290433073,0.6558015873015873,
evaluate,gilbert,20,,reconstructed,condition,0.32037224309000956,0.1489303191924129,0.85229084128303,0.04280085779726505,2.8255963911116124,3.6176351707001517,25.240811128980557,0.8964544328540408,0.5318774801587303,0.1593559825889998
evaluate,gilbert,30,,masked_input,condition,0.5403659487059034,,0.6780143164189675,0.2804015016555786,1.7695823894143106,3.0922365301171935,16.34372223231961,0.6671361452020629,0.7314335317460318,
evaluate,gilbert,30,,reconstructed,condition,0.3290295798981563,0.15469128224374878,0.7814979910205119,0.059396751970052716,2.254352507442236,3.354463281790415,23.54685609108861,0.8474578254013039,0.5371899801587302,0.1666638830051845
evaluate,gilbert,40,,masked_input,condition,0.6377332172510475,,0.5693357817468285,0.3760751461982727,1.4281041750311851,2.688621670991183,14.7338812057063,0.5571811550330251,0.8222633928571429,
evaluate,gilbert,40,,reconstructed,condition,0.34832765667105364,0.16052196638721075,0.7066076153093909,0.07786322861909867,1.8475020347833633,3.1183251731753354,22.14161880276812,0.7988311816039688,0.5579623015873015,0.17357383305601234
evaluate,gilbert,50,,masked_input,condition,0.7377336979921892,,0.46363172021902715,0.47072960138320924,1.2490112779438496,2.2842923535009225,13.559105508350699,0.4540395918862042,0.9109747023809522,
evaluate,gilbert,50,,reconstructed,condition,0.35723147252076926,0.16629944185946988,0.6372727292190734,0.094365813434124,1.5894191749691964,2.913770044249296,21.113550239734533,0.7551353028130967,0.5682678571428572,0.18128046733835182
evaluate,gilbert,,,masked_input,mean_over_loss_rates,0.5482937911863555,,0.6775277698514303,0.2814686346054077,2.009328482198715,3.0863983450837926,16.88734800219993,0.6677198755278451,0.7383888888888889,
evaluate,gilbert,,,reconstructed,mean_over_loss_rates,0.3328148949672843,0.15504624317063276,0.7808728339202254,0.06008811044692993,2.422761297947168,3.380605556597312,23.890160517746203,0.8490758071996162,0.5423662698412699,0.16690858717694004
