mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,500,masked_input,0.45458217273343354,0.7967450760683185,0.16564131969213486,2.404992395401001,3.8856502244154614,18.068891786817403,0.7857567261468228,0.655264384920635
single_gap,,500,audio,0.38593313884609837,0.84235318096218,0.047746709190309045,2.8325130255520343,3.4506542644480866,25.2210445228271,0.8991389491348948,0.5996374007936507
