dataset,batch_idx,sample_in_batch,video_path,gap_ms,offset_ms,shift_frames,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,pesq,stoi
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,-320,-8,278,294,2.78,2.94,4.419315814971924,0.947522522118954
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,-160,-4,278,294,2.78,2.94,4.083657264709473,0.924490590992852
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,-80,-2,278,294,2.78,2.94,4.162633895874023,0.9271320849544865
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,-40,-1,278,294,2.78,2.94,4.413804531097412,0.9467092173179789
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,0,0,278,294,2.78,2.94,4.356573581695557,0.9458093910768126
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,40,1,278,294,2.78,2.94,4.4135918617248535,0.9553536445539964
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,80,2,278,294,2.78,2.94,4.394199371337891,0.9438572008103565
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,160,4,278,294,2.78,2.94,4.429478168487549,0.9475128659480528
grid,0,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/brbd3a.mpg,160,320,8,278,294,2.78,2.94,4.043927192687988,0.9243286716492463
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,-320,-8,213,229,2.13,2.29,4.258350372314453,0.9350962844230829
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,-160,-4,213,229,2.13,2.29,4.501208782196045,0.9776116861784315
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,-80,-2,213,229,2.13,2.29,4.219102382659912,0.9266191171482119
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,-40,-1,213,229,2.13,2.29,4.229837894439697,0.9218689942206404
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,0,0,213,229,2.13,2.29,4.17399263381958,0.9170049679970238
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,40,1,213,229,2.13,2.29,4.285812854766846,0.9283451977708902
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,80,2,213,229,2.13,2.29,4.364201068878174,0.9768156064788627
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,160,4,213,229,2.13,2.29,4.396271228790283,0.9535224989987002
grid,0,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh8n.mpg,160,320,8,213,229,2.13,2.29,4.273533344268799,0.9241395208222458
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,-320,-8,221,237,2.21,2.37,4.286257743835449,0.8922280446849724
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,-160,-4,221,237,2.21,2.37,3.8999361991882324,0.855868847352675
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,-80,-2,221,237,2.21,2.37,4.335967540740967,0.9219489668624858
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,-40,-1,221,237,2.21,2.37,3.93841814994812,0.8629021629425858
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,0,0,221,237,2.21,2.37,4.221355438232422,0.8736415247818723
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,40,1,221,237,2.21,2.37,3.890834331512451,0.8546089401547533
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,80,2,221,237,2.21,2.37,4.232034206390381,0.8746202168683972
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,160,4,221,237,2.21,2.37,4.259512901306152,0.8913882463514567
grid,0,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srak9a.mpg,160,320,8,221,237,2.21,2.37,4.277531623840332,0.8993245221712668
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,-320,-8,190,206,1.9,2.06,4.351263046264648,0.9856118776864974
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,-160,-4,190,206,1.9,2.06,4.325628757476807,0.9829058219994272
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,-80,-2,190,206,1.9,2.06,4.377847671508789,0.987037973724864
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,-40,-1,190,206,1.9,2.06,4.335700511932373,0.9826683206027829
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,0,0,190,206,1.9,2.06,4.365340232849121,0.9858940719883355
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,40,1,190,206,1.9,2.06,4.343408107757568,0.9876997137473473
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,80,2,190,206,1.9,2.06,4.351327419281006,0.9842868438315822
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,160,4,190,206,1.9,2.06,4.360662460327148,0.9767915121529327
grid,0,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/srbl3a.mpg,160,320,8,190,206,1.9,2.06,4.281304359436035,0.9685614077982495
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,-320,-8,193,209,1.93,2.09,4.460111141204834,0.9650061141244356
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,-160,-4,193,209,1.93,2.09,4.4502997398376465,0.961500323908154
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,-80,-2,193,209,1.93,2.09,4.449560642242432,0.9468527249153508
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,-40,-1,193,209,1.93,2.09,4.477442264556885,0.9663397874841401
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,0,0,193,209,1.93,2.09,4.448473930358887,0.9534926608597176
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,40,1,193,209,1.93,2.09,4.421820163726807,0.9356556466974144
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,80,2,193,209,1.93,2.09,4.392804145812988,0.934506168692103
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,160,4,193,209,1.93,2.09,4.463006019592285,0.9640417062053782
grid,0,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgil5s.mpg,160,320,8,193,209,1.93,2.09,4.45308780670166,0.9659280326298294
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,-320,-8,33,49,0.33,0.49,1.923367977142334,0.9714095008706624
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,-160,-4,33,49,0.33,0.49,1.8673489093780518,0.9593983073498699
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,-80,-2,33,49,0.33,0.49,1.9327454566955566,0.9728674666817116
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,-40,-1,33,49,0.33,0.49,1.8327933549880981,0.9675675633558602
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,0,0,33,49,0.33,0.49,1.9732792377471924,0.9671445035419917
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,40,1,33,49,0.33,0.49,1.9049735069274902,0.9562886283167291
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,80,2,33,49,0.33,0.49,1.9084763526916504,0.9617132054616789
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,160,4,33,49,0.33,0.49,1.8801987171173096,0.9645102098733579
grid,0,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sgas2n.mpg,160,320,8,33,49,0.33,0.49,2.133387327194214,0.9708332296976232
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,-320,-8,251,267,2.51,2.67,4.334212303161621,0.9124279548463706
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,-160,-4,251,267,2.51,2.67,4.33674430847168,0.9097326774023105
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,-80,-2,251,267,2.51,2.67,4.33620023727417,0.9162419241650582
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,-40,-1,251,267,2.51,2.67,4.328794956207275,0.9120549664739793
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,0,0,251,267,2.51,2.67,4.333868980407715,0.9352912293843532
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,40,1,251,267,2.51,2.67,4.334299564361572,0.927993270994406
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,80,2,251,267,2.51,2.67,4.298369407653809,0.9013676282198126
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,160,4,251,267,2.51,2.67,4.298196315765381,0.8876915322691082
grid,0,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/swwf9a.mpg,160,320,8,251,267,2.51,2.67,4.321544647216797,0.9004812596697215
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,-320,-8,147,163,1.47,1.63,3.6926934719085693,0.9692350084959582
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,-160,-4,147,163,1.47,1.63,3.4158670902252197,0.9735327627300364
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,-80,-2,147,163,1.47,1.63,3.5723793506622314,0.9694537448894875
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,-40,-1,147,163,1.47,1.63,3.6229710578918457,0.9737884174505217
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,0,0,147,163,1.47,1.63,3.717639923095703,0.9718192402184438
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,40,1,147,163,1.47,1.63,3.7007861137390137,0.97776133784891
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,80,2,147,163,1.47,1.63,3.9473018646240234,0.9749470011754139
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,160,4,147,163,1.47,1.63,3.634334087371826,0.9520502211769791
grid,0,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgak2n.mpg,160,320,8,147,163,1.47,1.63,3.5190446376800537,0.9694518074161684
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,-320,-8,223,239,2.23,2.39,4.471615314483643,0.9014213961493761
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,-160,-4,223,239,2.23,2.39,4.508997440338135,0.9058729557279037
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,-80,-2,223,239,2.23,2.39,4.237309455871582,0.8362758902826617
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,-40,-1,223,239,2.23,2.39,4.279093265533447,0.8614469638503945
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,0,0,223,239,2.23,2.39,4.371389865875244,0.887999810903444
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,40,1,223,239,2.23,2.39,4.214336395263672,0.8576722037297633
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,80,2,223,239,2.23,2.39,4.2273640632629395,0.8467666793362211
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,160,4,223,239,2.23,2.39,4.400473117828369,0.9046467811820462
grid,1,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix5s.mpg,160,320,8,223,239,2.23,2.39,4.232190132141113,0.850211035531443
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,-320,-8,230,246,2.3,2.46,4.363623142242432,0.8872947885812483
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,-160,-4,230,246,2.3,2.46,4.259613513946533,0.8462680471690175
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,-80,-2,230,246,2.3,2.46,4.27883243560791,0.848341319002309
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,-40,-1,230,246,2.3,2.46,4.303835868835449,0.8475666950186157
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,0,0,230,246,2.3,2.46,4.335562229156494,0.8968791103661509
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,40,1,230,246,2.3,2.46,4.326440811157227,0.8784250037624769
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,80,2,230,246,2.3,2.46,4.2498860359191895,0.8484645423413909
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,160,4,230,246,2.3,2.46,4.341353893280029,0.8910309308892295
grid,1,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bgij8n.mpg,160,320,8,230,246,2.3,2.46,4.341355323791504,0.9000625410394669
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,-320,-8,133,149,1.33,1.49,3.334392547607422,0.9829874975922485
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,-160,-4,133,149,1.33,1.49,3.428034543991089,0.9757639854661959
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,-80,-2,133,149,1.33,1.49,3.5839383602142334,0.9818691895910473
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,-40,-1,133,149,1.33,1.49,3.317579984664917,0.9705051470895875
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,0,0,133,149,1.33,1.49,3.1616272926330566,0.9634850485236631
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,40,1,133,149,1.33,1.49,3.2883472442626953,0.9736221815666384
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,80,2,133,149,1.33,1.49,3.514730930328369,0.9773384235410388
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,160,4,133,149,1.33,1.49,3.446486473083496,0.971764442816503
grid,1,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrbh9s.mpg,160,320,8,133,149,1.33,1.49,3.2080295085906982,0.9685389871901661
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,-320,-8,254,270,2.54,2.7,4.296823024749756,0.9520517071707946
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,-160,-4,254,270,2.54,2.7,4.29786491394043,0.9253168765564953
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,-80,-2,254,270,2.54,2.7,4.319899082183838,0.9267458826342926
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,-40,-1,254,270,2.54,2.7,4.244523048400879,0.9257484305558674
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,0,0,254,270,2.54,2.7,4.290658473968506,0.9265199803727189
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,40,1,254,270,2.54,2.7,4.295298099517822,0.9549420904014604
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,80,2,254,270,2.54,2.7,4.294541835784912,0.925296374996892
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,160,4,254,270,2.54,2.7,4.349803447723389,0.9543599197768305
grid,1,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/sbix7a.mpg,160,320,8,254,270,2.54,2.7,4.327301502227783,0.9529416536986606
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,-320,-8,101,117,1.01,1.17,3.6069037914276123,0.9648075055380025
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,-160,-4,101,117,1.01,1.17,3.523014783859253,0.9615135565256175
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,-80,-2,101,117,1.01,1.17,4.1176042556762695,0.9821584972321229
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,-40,-1,101,117,1.01,1.17,3.9695072174072266,0.983266320909476
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,0,0,101,117,1.01,1.17,3.732060194015503,0.967603129457639
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,40,1,101,117,1.01,1.17,3.6766598224639893,0.9765294667125515
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,80,2,101,117,1.01,1.17,2.825989246368408,0.9749808958726006
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,160,4,101,117,1.01,1.17,3.3501079082489014,0.9705381114815926
grid,1,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lbaa5s.mpg,160,320,8,101,117,1.01,1.17,2.6501734256744385,0.9526079002878317
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,-320,-8,14,30,0.14,0.3,4.217846393585205,0.9999359775746365
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,-160,-4,14,30,0.14,0.3,4.244873046875,0.999939202637849
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,-80,-2,14,30,0.14,0.3,4.238244533538818,0.9999519845386112
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,-40,-1,14,30,0.14,0.3,4.227057933807373,0.9999513103014065
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,0,0,14,30,0.14,0.3,4.23017692565918,0.9999533897633867
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,40,1,14,30,0.14,0.3,4.229708671569824,0.9999613339449178
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,80,2,14,30,0.14,0.3,4.24699592590332,0.9999561413783467
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,160,4,14,30,0.14,0.3,4.244307518005371,0.9999569258991355
grid,1,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbio4n.mpg,160,320,8,14,30,0.14,0.3,4.251011848449707,0.999953395239605
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,-320,-8,190,206,1.9,2.06,4.291600704193115,0.9902157504019314
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,-160,-4,190,206,1.9,2.06,4.294671058654785,0.9898988260644578
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,-80,-2,190,206,1.9,2.06,4.314405918121338,0.9885010820314327
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,-40,-1,190,206,1.9,2.06,4.321267127990723,0.9882058131323043
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,0,0,190,206,1.9,2.06,4.321019649505615,0.9896692617387185
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,40,1,190,206,1.9,2.06,4.289902210235596,0.9883650263073911
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,80,2,190,206,1.9,2.06,4.280303478240967,0.9898189548884262
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,160,4,190,206,1.9,2.06,4.270488739013672,0.9872017500595782
grid,1,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lgbxzp.mpg,160,320,8,190,206,1.9,2.06,4.2643585205078125,0.9847548110306668
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,-320,-8,193,209,1.93,2.09,4.338860034942627,0.981517430492133
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,-160,-4,193,209,1.93,2.09,4.318974494934082,0.968698219817039
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,-80,-2,193,209,1.93,2.09,4.302635192871094,0.9665579017686469
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,-40,-1,193,209,1.93,2.09,4.333779811859131,0.9816294692961453
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,0,0,193,209,1.93,2.09,4.309255123138428,0.9680336706226536
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,40,1,193,209,1.93,2.09,4.350485324859619,0.9827523451289903
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,80,2,193,209,1.93,2.09,4.338053226470947,0.9820879041794852
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,160,4,193,209,1.93,2.09,4.311718463897705,0.9806494779719152
grid,1,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/pgbbzn.mpg,160,320,8,193,209,1.93,2.09,4.336620807647705,0.978623141089701
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,-320,-8,208,224,2.08,2.24,4.401657581329346,0.9863197313110804
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,-160,-4,208,224,2.08,2.24,4.286166667938232,0.9715649988942084
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,-80,-2,208,224,2.08,2.24,4.314546585083008,0.9710332112322527
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,-40,-1,208,224,2.08,2.24,4.454598903656006,0.9840934792552716
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,0,0,208,224,2.08,2.24,4.434728622436523,0.9803432238021359
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,40,1,208,224,2.08,2.24,4.3618855476379395,0.9709098813291107
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,80,2,208,224,2.08,2.24,4.354043960571289,0.9708445441328104
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,160,4,208,224,2.08,2.24,4.397170066833496,0.9877824219780722
grid,2,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lrwi2n.mpg,160,320,8,208,224,2.08,2.24,4.422285079956055,0.9852323494947339
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,-320,-8,284,300,2.84,3.0,4.391783237457275,0.9867440424577982
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,-160,-4,284,300,2.84,3.0,4.3828535079956055,0.9867850021266121
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,-80,-2,284,300,2.84,3.0,4.391392707824707,0.9859227920420531
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,-40,-1,284,300,2.84,3.0,4.331231594085693,0.987253549441009
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,0,0,284,300,2.84,3.0,4.341595649719238,0.9858915113052836
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,40,1,284,300,2.84,3.0,4.35636568069458,0.9866825727900626
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,80,2,284,300,2.84,3.0,4.388526439666748,0.9865348326183436
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,160,4,284,300,2.84,3.0,4.391312122344971,0.9873764620290635
grid,2,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/lwwv9a.mpg,160,320,8,284,300,2.84,3.0,4.356930255889893,0.9861944040794947
grid,2,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbwx1s.mpg,160,-320,-8,265,281,2.65,2.81,4.26032829284668,0.9458089464395953
grid,2,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbwx1s.mpg,160,-160,-4,265,281,2.65,2.81,4.284611225128174,0.9506362792739033
grid,2,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s33/bbwx1s.mpg,160,-80,-2,265,281,2.65,2.81,4.308652877807617,0.9456943186714407
