method,gap_ms,error_type,position_bin,position_low,position_high,position_definition,angular_mae_deg,angular_mae_rad,circular_error_mean,count,magnitude_sum,magnitude_weighted_angular_mae_rad,magnitude_weighted_circular_error
concat,500,frequency,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.93110430056652,0.7143825365220964,0.35148520742701367,640000,204578.43273111846,0.43990096657031863,0.18849668740772094
concat,500,frequency,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.87414512486765,0.7133884113669293,0.35003764303466306,640000,197301.2915514563,0.44957501620669327,0.1915393537739581
concat,500,temporal,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.43034431266302,1.560853959448155,0.9927851374438407,770486,230589.41458060924,1.5029490853790546,0.9531791524884586
concat,500,temporal,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.43300498188148,1.5609003968863235,0.9928552048522674,642500,197235.09867367957,1.489204370374168,0.9414525940289763
concat,500,temporal,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.34049041770147,1.559285713135335,0.9917749020653476,642500,194879.19141589233,1.4794814319868914,0.9360729806032743
concat,500,temporal,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.29904518851471,1.5585623574267822,0.9913572760799052,642500,201797.7060052741,1.4849930467513703,0.9403164373080245
concat,500,temporal,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.64571057974058,1.5646128099063878,0.9957216160172154,514000,168724.29230300788,1.5029428146156314,0.9514298953455606
concat,500,temporal,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.38566004642612,1.5600740718784836,0.9923577442425234,642500,219283.09634697382,1.4968911926449717,0.9481788658728993
concat,500,temporal,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.39982441200904,1.5603212866943614,0.9923901227333203,642500,212535.53210408168,1.5132437964401206,0.9617525015357983
concat,500,temporal,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.27428711516927,1.558130247530454,0.9908596864334804,642500,208613.46321595207,1.4846810932064654,0.9372705618148982
concat,500,temporal,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.31160110803008,1.5587814995629408,0.9912047007301902,642500,208263.06980000925,1.487865364322668,0.9409613117555723
concat,500,temporal,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.32307255896025,1.558981714151653,0.9913272619028044,770486,242277.56546329288,1.4837977956823547,0.9382619481657323
concat,500,unit,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.88547369565151,1.5687974657038746,0.9985279816075522,642500,191651.44329316696,1.5437642162285543,0.9819735368438247
concat,500,unit,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.99258609444986,1.570666929732615,0.9998077748447077,642500,196757.02629556894,1.5829904317406518,1.0107790357909294
concat,500,unit,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.00377456811614,1.5708622054363641,1.0002490804724193,642500,195026.3135759281,1.5559331350971592,0.9905618020194937
concat,500,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.97517966516062,1.570363130230502,0.9999353344515604,642500,200850.58087881765,1.565995148948411,0.9967561151925882
concat,500,unit,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.13261407424568,1.573110879024968,1.0020074674584987,642500,211232.18553138367,1.5748988248302422,1.004685736425412
concat,500,unit,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.7945661082817,1.5672108289892268,0.9972993446017053,642500,218893.01972967712,1.5323696104046323,0.9722723053359361
concat,500,unit,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.04606749128307,1.57160035619592,1.000854726524483,642500,211879.30824878422,1.5455373401313226,0.9813631420501061
concat,500,unit,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.9664105732336,1.5702100807039656,0.9995536314652588,642500,209004.40086687118,1.5526730659811785,0.9862193900291872
concat,500,unit,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.9419913208618,1.569783884349202,0.9993410214528963,642500,207872.51439762206,1.5695116844401407,0.9996281605989611
concat,500,unit,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.79852515406255,1.5672799273733398,0.9974618033703199,642500,200584.99342206446,1.5532442810851648,0.9875260289935208
concat,1000,frequency,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.63793722172021,0.7267190982577179,0.3585510653323494,1280000,485472.1165072321,0.4419839314996325,0.18970256310432076
concat,1000,frequency,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.66119005549875,0.7271249367675724,0.35967352977725675,1280000,497875.12205914105,0.44047131339186213,0.1891300051893623
concat,1000,frequency,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.33675483018991,0.7214624738764834,0.35565525881783105,1280000,513404.10706713377,0.4355673986665313,0.18724655758395953
concat,1000,frequency,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.21944905119424,0.7194151018013921,0.3545747892099898,1280000,506107.76136359014,0.4386938363365864,0.18854495376129754
concat,1000,frequency,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.049170560232504,0.7164431814887824,0.3526204126987141,1280000,522733.5666863089,0.43642930812135117,0.1881298305994062
concat,1000,frequency,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.09024503648421,0.7171600663379071,0.35356054315799845,1280000,467165.74130813626,0.438079683513377,0.18842780383803784
concat,1000,frequency,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.88605665944941,0.7135963068643462,0.35070889070970007,1280000,409209.4757714203,0.4364843956827212,0.18826952592035637
concat,1000,frequency,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.57484242633532,0.7081645938174362,0.3464339623873588,1280000,376578.0115323525,0.44011604758516837,0.18954847912974163
concat,1000,frequency,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.474657601810605,0.7064160387689471,0.3465833428511862,1280000,369506.30001918966,0.4423169241911223,0.19200604878610905
concat,1000,frequency,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.21212271230151,0.7018339405456538,0.34265375710944646,1280000,330931.6203713179,0.4482173137923034,0.19223770860781855
concat,1000,temporal,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.42266213701973,1.560719880189463,0.99273972521315,1413243,543350.381390442,1.5134053483834895,0.9612311341794961
concat,1000,temporal,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.25185541595216,1.5577387405222984,0.9905597742261126,1285000,504896.00123136624,1.5033035442325913,0.9546046414516667
concat,1000,temporal,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.26377084346866,1.557946703964244,0.9907287650014176,1285000,520979.34458903235,1.4989318587859337,0.9513236773820599
concat,1000,temporal,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.53204078901413,1.5626288977981582,0.9943847819010108,1285000,513305.2598493913,1.508818355087738,0.9585309057169445
concat,1000,temporal,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.53834594734363,1.5627389435708678,0.9942412477111178,1156500,477816.77236765524,1.5268683682682518,0.9703891345711574
concat,1000,temporal,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.35945574171669,1.5596167204831077,0.9919547477902605,1285000,477179.12420524284,1.4786958080700043,0.9343231578472858
concat,1000,temporal,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.36986154733383,1.5597983360524494,0.9921223828601929,1285000,418765.3565306736,1.4772529562645444,0.933120732000892
concat,1000,temporal,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.42975304753979,1.5608436399250025,0.9927997907074972,1285000,383006.47471449315,1.4860725190974269,0.9393082422457169
concat,1000,temporal,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.09373881872814,1.5549790852986896,0.9883225105607556,1285000,375334.26069490286,1.4324468925597247,0.8982944218733603
concat,1000,temporal,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.29397087145023,1.5584737938867168,0.9911511091913147,1413500,370326.59801943094,1.4652070789653844,0.9239944668044835
concat,1000,unit,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.91474982952164,1.5693084306321625,0.9990427689970235,1285000,492755.3946666116,1.555000380231078,0.990646632704554
concat,1000,unit,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.01717917116396,1.5710961598944715,1.0001369986823097,1285000,504973.70404714637,1.5673271281878052,0.9964980909751731
concat,1000,unit,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.9709126377529,1.5702886565529643,0.9996838555958485,1285000,520486.32118603546,1.5651923708162432,0.9963395899423619
concat,1000,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.11550098115976,1.5728121992054183,1.001643265322906,1285000,512952.8252566711,1.567710742610867,0.9983692233437824
concat,1000,unit,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.12054176643909,1.5729001775054285,1.0016875290075165,1285000,529335.3323621757,1.5683557379908397,0.9982795526248525
concat,1000,unit,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.04176111589538,1.571525195766578,1.0006401789105819,1285000,474090.0990060214,1.571011103060321,1.0007361293709338
concat,1000,unit,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.89622424461265,1.5689850981796432,0.9986027679564424,1285000,415745.42217155447,1.5603792255094298,0.9925613355768614
concat,1000,unit,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.99522137819118,1.5707129241106248,0.999958023994674,1285000,382584.2429246708,1.551522770766127,0.9856225005166338
concat,1000,unit,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.87448699696105,1.5686057116378012,0.9984981252228704,1285000,375500.13632652257,1.5576961095935176,0.9900390887022711
concat,1000,unit,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.81921835720651,1.5676410919009858,0.9976638330101967,1285000,336487.0295654623,1.5492467639352914,0.9839208880918918
global_local_affinity,160,frequency,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.53837515408597,0.7249814123674071,0.3572711374887731,256000,72162.8403188179,0.5183525303686952,0.2402099770325335
global_local_affinity,160,frequency,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.371671142050204,0.7220718784810987,0.35490427583130074,128000,35573.995484339204,0.5133078071579599,0.2363436343710716
global_local_affinity,160,frequency,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.22067694408387,0.719436532575178,0.3534098192057572,256000,71011.79077211198,0.4976509773343667,0.2265178774590561
global_local_affinity,160,frequency,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.10524904883616,0.7174219357544583,0.35235555601119994,128000,35910.704459238994,0.49456714751939473,0.22449880392142751
global_local_affinity,160,frequency,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.27065226635231,0.7203087664935075,0.3543175283134915,256000,74712.935155133,0.5050803672687041,0.23068930252360595
global_local_affinity,160,frequency,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.857801394670034,0.7131031594629232,0.349676204477204,256000,75158.96022334062,0.5043546728015009,0.23278847787613807
global_local_affinity,160,frequency,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.29126579376003,0.7206685404172224,0.3546988115892746,128000,37673.666213890974,0.5121848837284322,0.23732485447466417
global_local_affinity,160,frequency,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,41.23359413453473,0.7196619800786526,0.3535963621577248,128000,39005.70718731397,0.5062528407074979,0.2334872714135247
global_local_affinity,160,frequency,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.97706152849197,0.715184641464485,0.3506684121431317,256000,76459.15425992104,0.5082836971752229,0.23727818241386997
global_local_affinity,160,frequency,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,40.924281982421256,0.7142634646078431,0.35072241139225663,256000,75697.23727607235,0.5040938581872242,0.2335612349754981
global_local_affinity,160,temporal,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.92200652257178,1.5694350838186943,0.9989765918254481,256486,73594.16463273432,1.5481250760040315,0.9873940339044941
global_local_affinity,160,temporal,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.18159731512901,1.5565125053367361,0.9894141037178874,257000,72471.7904182302,1.49481733778905,0.9475200465995206
global_local_affinity,160,temporal,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.05937049590506,1.5543792449070382,0.9881432943988867,128500,36114.82803923047,1.4947138780478837,0.94589633827532
global_local_affinity,160,temporal,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.52916855467862,1.5625787678521148,0.9943849514848063,257000,73511.20537810799,1.5044369664190733,0.9525889430527571
global_local_affinity,160,temporal,4,0.4,0.5,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.67523143563407,1.565128046039736,0.9959753225619691,128500,37970.18960222593,1.5087449528180255,0.9588946834222107
global_local_affinity,160,temporal,5,0.5,0.6,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.5569858824421,1.5630642718106942,0.9946284230754997,257000,76392.75094033458,1.5187297295766857,0.9667210755805606
global_local_affinity,160,temporal,6,0.6,0.7,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.48738747803381,1.5618495504996348,0.9937925745661621,128500,38250.01031775196,1.5353482751655199,0.9783692334920184
global_local_affinity,160,temporal,7,0.7,0.8,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.35478745686507,1.5595352435420262,0.9921688059447804,257000,78359.67489116189,1.528147718674382,0.9732957771737996
global_local_affinity,160,temporal,8,0.8,0.9,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.20793241339688,1.5569721395103469,0.9896558768846645,128500,38847.89614991819,1.5108230711672026,0.9582855833563595
global_local_affinity,160,temporal,9,0.9,1.0,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.41434333113615,1.56057468963696,0.992407929898236,385500,114728.32791274169,1.530329403960974,0.9730463421855842
global_local_affinity,160,unit,0,0.0,0.1,0=first missing frame/left boundary; 1=last missing frame/right boundary,90.4505345365156,1.5786596378510402,1.0061613078639202,257000,73411.14859028636,1.5889516572970936,1.0145023860438829
global_local_affinity,160,unit,1,0.1,0.2,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.82140940463675,1.5676793328927108,0.997498128032406,128500,36175.992218669766,1.548759347823358,0.9830349160345995
global_local_affinity,160,unit,2,0.2,0.3,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.94135981859813,1.5697728625554672,0.9993971166875112,257000,72229.6561003149,1.5783176886626316,1.0065885320879353
global_local_affinity,160,unit,3,0.3,0.4,0=first missing frame/left boundary; 1=last missing frame/right boundary,89.79714366454387,1.5672558158326568,0.9969150315852481,128500,36518.02153052264,1.6013012806862652,1.0249449033705302
