mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,1000,masked_input,0.6306837800332896,0.5814134117826947,0.3481417596936226,1.6473115219175816,3.7483716413497925,14.738256785333796,0.5609498292858657,0.7847594246031746
single_gap,,1000,video,0.340732283032304,0.705915104538325,0.28261088764667514,1.982059825360775,3.2177648860037324,16.18326988607653,0.8100992960812787,0.5543382936507936
