source,mask_type,loss_rate,gap_ms,output,summary,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
evaluate,single_gap,,160,masked_input,condition,0.3350654073712048,0.9358148839382386,0.05125719711184502,3.29038874822855,3.835695370312532,23.373018417465,0.9326960302145175,0.5466121031746032
evaluate,single_gap,,160,fused,condition,0.29829616634177303,0.9599271852219344,0.006618973389267921,3.8177444387972357,4.025524791693687,33.8494976762281,0.9681129199702905,0.5050724206349206
evaluate,single_gap,,500,masked_input,condition,0.4561710594195536,0.7967491232786675,0.1656413209438324,2.404992395401001,3.885144477212429,18.068891786817407,0.7857567261468227,0.654701884920635
evaluate,single_gap,,500,fused,condition,0.31797971880282394,0.8697234323856424,0.03268904104828835,2.994778811663389,3.831525359928608,26.565654677531782,0.9155299485280156,0.522892361111111
evaluate,single_gap,,1000,masked_input,condition,0.6240338120591444,0.581383892614489,0.3481417608261108,1.6473115219175816,3.7484756725788118,14.738256785333796,0.5609498292858657,0.7795094246031746
evaluate,single_gap,,1000,fused,condition,0.3336064410867712,0.7340900178745492,0.0817827108502388,2.10796082252264,3.5345947854558624,21.950820182533302,0.8343137820745843,0.5398040674603175
evaluate,single_gap,,,masked_input,mean_over_gap_durations,0.47175675961663427,0.771315966610465,0.18834675962726274,2.4475642218490443,3.8231051733679244,18.726722329872068,0.759800861882402,0.6602744708994709
evaluate,single_gap,,,fused,mean_over_gap_durations,0.31662744207712273,0.8545802118273754,0.04036357509593169,2.9734946909944213,3.797214979026053,27.455324178764396,0.9059855501909634,0.5225896164021164
