mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,500,masked_input,0.44441079940927947,0.7967566652536937,0.16564131969213486,2.404992395401001,3.884826829745372,18.068891786817403,0.7857567261468228,0.6462748015873016
single_gap,,500,video,0.32325906794295906,0.8498533433424142,0.28261088764667514,2.813009592503309,3.6454254893879097,16.18326988607653,0.8989563398068648,0.5325034722222222
