mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,1000,masked_input,0.5041557047122472,0.6076826952348088,0.3270874133975905,1.413309532325539,3.349486101045724,13.485382600912935,0.6064453006534911,0.6072593174586324
single_gap,,1000,audio,0.48297643531185436,0.648600609745091,0.11816704859738501,1.7781808039316174,2.464946996642967,17.96566517708541,0.735173632379275,0.5901879773806856
