source,mask_type,loss_rate,gap_ms,output,summary,cer,cer_vsr,estoi,mse,pesq,plcmos,psnr,stoi,wer,wer_vsr
evaluate,gilbert,10,,masked_input,condition,0.36685601502250587,,0.8931451081388297,0.09225886404514312,3.2529978413581846,3.860099842458963,21.319099378305182,0.8871140564746256,0.5710009920634922,
evaluate,gilbert,10,,reconstructed,condition,0.3060123116887578,2.2064832621392787,0.9279282662037407,0.022414007037878037,3.6152338787317277,3.915856087607145,28.656092305579925,0.9485361566592296,0.5129310515873016,0.9994642857142858
evaluate,gilbert,20,,masked_input,condition,0.4681682223607572,,0.7835119245173924,0.1878780597448349,2.346946727246046,3.5067413283507025,18.480931686317845,0.7731284290433073,0.6660262896825396,
evaluate,gilbert,20,,reconstructed,condition,0.31693717852743625,2.2064832621392787,0.8543523054051957,0.0392049727588892,2.8428868841826915,3.6499658602575464,26.00350870541551,0.897682880642224,0.5255887896825396,0.9994642857142858
evaluate,gilbert,30,,masked_input,condition,0.5472315281428674,,0.6780143143772808,0.2804015016555786,1.7695823894143106,3.0922365301171935,16.34372223231961,0.6671361452020629,0.7379320436507937,
evaluate,gilbert,30,,reconstructed,condition,0.32395312334110477,2.2064832621392787,0.7842092865221784,0.055629197657108304,2.2758318459391593,3.4027616668581966,24.008066320433187,0.8492393290832371,0.5331765873015872,0.9994642857142858
evaluate,gilbert,40,,masked_input,condition,0.6388393254386556,,0.5693357813587072,0.3760751461982727,1.4281041750311851,2.688621670991183,14.7338812057063,0.5571811550330251,0.8215510912698413,
evaluate,gilbert,40,,reconstructed,condition,0.33982319589078847,2.2064832621392787,0.7106191549522755,0.07359110191464424,1.8736538119316102,3.1743955707470577,22.44774123987129,0.8013928438269056,0.5454771825396825,0.9994642857142858
evaluate,gilbert,50,,masked_input,condition,0.7292809512988345,,0.46363171847161266,0.47072960138320924,1.2490112779438496,2.2842923535009225,13.559105508350699,0.4540395918862042,0.9067514880952382,
evaluate,gilbert,50,,reconstructed,condition,0.35259222764809556,2.2064832621392787,0.6426244664749668,0.09070835024118423,1.6123362810909747,2.9714100490470727,21.30654681704593,0.7580957104471496,0.5592018849206349,0.9994642857142858
evaluate,gilbert,,,masked_input,mean_over_loss_rates,0.5500752084527242,,0.6775277693727645,0.2814686346054077,2.009328482198715,3.0863983450837926,16.88734800219993,0.6677198755278451,0.740652380952381,
evaluate,gilbert,,,reconstructed,mean_over_loss_rates,0.3278636074192366,2.2064832621392787,0.7839466959116714,0.05630952592194081,2.4439885403752326,3.422877846903404,24.48439107766917,0.8509893841317492,0.5352750992063491,0.9994642857142859
