mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,500,masked_input,0.4520860774236467,0.7967414787724415,0.16564131969213486,2.404992395401001,3.885024556008975,18.068891786817403,0.7857567261468228,0.652453373015873
single_gap,,500,video,0.32464121405962576,0.8501197967113324,0.28530968713760374,2.824462153792381,3.67328066414396,16.189000736306063,0.8998155903163585,0.5339796626984127
