mask_type,loss_rate,gap_ms,mode,cer,estoi,mse,pesq,plcmos,psnr,stoi,wer
single_gap,,1000,masked_input,0.6173640263558875,0.5813549012661589,0.3481417596936226,1.6473115219175816,3.748381417775154,14.738256785333796,0.5609498292858657,0.7745272817460318
single_gap,,1000,audio,0.5533975810365929,0.6378328446369981,0.1364997071325779,1.863826861232519,2.763938177619378,19.70880801842469,0.7780630506873784,0.7485719246031746
